t,cmd_left,cmd_right,Tu,Tr,u,v,r
67.56666666666666,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759627,0.0,0.0
67.6,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759642,0.0,0.0
67.63333333333333,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759656,0.0,0.0
67.66666666666667,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759667,0.0,0.0
67.7,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759678,0.0,0.0
67.73333333333333,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759687,0.0,0.0
67.76666666666667,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759696,0.0,0.0
67.8,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759705,0.0,0.0
67.83333333333333,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759711,0.0,0.0
67.86666666666666,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759718,0.0,0.0
67.9,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759725,0.0,0.0
67.93333333333334,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759731,0.0,0.0
67.96666666666667,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759736,0.0,0.0
68.0,-0.65,-0.65,-61.66371621244865,-0.0,-1.619573748475974,0.0,0.0
68.03333333333333,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759745,0.0,0.0
68.06666666666666,-0.65,-0.65,-61.66371621244865,-0.0,-1.619573748475975,0.0,0.0
68.1,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759753,0.0,0.0
68.13333333333333,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759756,0.0,0.0
68.16666666666667,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759758,0.0,0.0
68.2,-0.65,-0.65,-61.66371621244865,-0.0,-1.619573748475976,0.0,0.0
68.23333333333333,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759762,0.0,0.0
68.26666666666667,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759765,0.0,0.0
68.3,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759767,0.0,0.0
68.33333333333333,-0.65,-0.65,-61.66371621244865,-0.0,-1.619573748475977,0.0,0.0
68.36666666666666,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759771,0.0,0.0
68.4,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759773,0.0,0.0
68.43333333333334,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759776,0.0,0.0
68.46666666666667,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759776,0.0,0.0
68.5,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759776,0.0,0.0
68.53333333333333,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759776,0.0,0.0
68.56666666666666,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759776,0.0,0.0
68.6,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759776,0.0,0.0
68.63333333333333,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759776,0.0,0.0
68.66666666666667,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759776,0.0,0.0
68.7,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759776,0.0,0.0
68.73333333333333,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759776,0.0,0.0
68.76666666666667,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759776,0.0,0.0
68.8,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759776,0.0,0.0
68.83333333333333,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759776,0.0,0.0
68.86666666666666,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759776,0.0,0.0
68.9,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759776,0.0,0.0
68.93333333333334,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759776,0.0,0.0
68.96666666666667,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759776,0.0,0.0
69.0,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759776,0.0,0.0
69.03333333333333,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759776,0.0,0.0
69.06666666666666,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759776,0.0,0.0
69.1,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759776,0.0,0.0
69.13333333333333,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759776,0.0,0.0
69.16666666666667,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759776,0.0,0.0
69.2,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759776,0.0,0.0
69.23333333333333,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759776,0.0,0.0
69.26666666666667,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759776,0.0,0.0
69.3,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759776,0.0,0.0
69.33333333333333,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759776,0.0,0.0
69.36666666666666,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759776,0.0,0.0
69.4,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759776,0.0,0.0
69.43333333333334,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759776,0.0,0.0
69.46666666666667,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759776,0.0,0.0
69.5,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759776,0.0,0.0
69.53333333333333,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759776,0.0,0.0
69.56666666666666,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759776,0.0,0.0
69.6,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759776,0.0,0.0
69.63333333333333,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759776,0.0,0.0
69.66666666666667,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759776,0.0,0.0
69.7,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759776,0.0,0.0
69.73333333333333,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759776,0.0,0.0
69.76666666666667,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759776,0.0,0.0
69.8,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759776,0.0,0.0
69.83333333333333,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759776,0.0,0.0
69.86666666666666,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759776,0.0,0.0
69.9,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759776,0.0,0.0
69.93333333333334,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759776,0.0,0.0
69.96666666666667,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759776,0.0,0.0
70.0,-0.65,-0.65,-61.66371621244865,-0.0,-1.6195737484759776,0.0,0.0
70.03333333333333,-0.6356,-0.6356,-59.36105447921382,-0.0,-1.6195737484759776,0.0,0.0
70.06666666666666,-0.6211,-0.6211,-57.05997460656026,-0.0,-1.6162323587180598,0.0,0.0
70.1,-0.6067,-0.6067,-54.79638911627772,-0.0,-1.6098527831434055,0.0,0.0
70.13333333333333,-0.5922,-0.5922,-52.54281479005333,-0.0,-1.6007611330966178,0.0,0.0
70.16666666666667,-0.5778,-0.5778,-50.33398602563264,-0.0,-1.5892116074070934,0.0,0.0
70.2,-0.5633,-0.5633,-48.142627525136874,-0.0,-1.5754828191292478,0.0,0.0
70.23333333333333,-0.5489,-0.5489,-46.002050662313906,-0.0,-1.5597853865398355,0.0,0.0
70.26666666666667,-0.5344,-0.5344,-43.88534741504398,-0.0,-1.542355953025424,0.0,0.0
70.3,-0.52,-0.52,-41.82422005988441,-0.0,-1.5233675353620706,0.0,0.0
70.33333333333333,-0.5056,-0.5056,-39.80614045153064,-0.0,-1.5030205070786504,0.0,0.0
70.36666666666666,-0.4911,-0.4911,-37.81949358736736,-0.0,-1.4814762415422358,0.0,0.0
70.4,-0.4767,-0.4767,-35.89334282375056,-0.0,-1.4588621444105125,0.0,0.0
70.43333333333334,-0.4622,-0.4622,-34.002343601097735,-0.0,-1.4353341084924016,0.0,0.0
70.46666666666667,-0.4478,-0.4478,-32.173717113918244,-0.0,-1.4109952987161765,0.0,0.0
70.5,-0.4333,-0.4333,-30.382968243608346,-0.0,-1.385977520332302,0.0,0.0
70.53333333333333,-0.4189,-0.4189,-28.655459810688782,-0.0,-1.3603638863878116,0.0,0.0
70.56666666666666,-0.4044,-0.4044,-26.96764797560182,-0.0,-1.3342658715487026,0.0,0.0
70.6,-0.39,-0.39,-25.343054715886993,-0.0,-1.3077500510095261,0.0,0.0
70.63333333333333,-0.3756,-0.3756,-23.769914603917655,-0.0,-1.2809107240475703,0.0,0.0
70.66666666666667,-0.3611,-0.3611,-22.237718598532638,-0.0,-1.2538165577032234,0.0,0.0
70.7,-0.3467,-0.3467,-20.767320392734717,-0.0,-1.2265147041148485,0.0,0.0
70.73333333333333,-0.3322,-0.3322,-19.337868766980208,-0.0,-1.199078574465198,0.0,0.0
70.76666666666667,-0.3178,-0.3178,-17.968524312507668,-0.0,-1.1715451145172353,0.0,0.0
70.8,-0.3033,-0.3033,-16.63958895983663,-0.0,-1.1439763246145511,0.0,0.0
70.83333333333333,-0.2889,-0.2889,-15.368615716390991,-0.0,-1.1164007347526426,0.0,0.0
70.86666666666666,-0.2744,-0.2744,-14.137075639171442,-0.0,-1.088870609213991,0.0,0.0
70.9,-0.26,-0.26,-12.961007625716633,-0.0,-1.0614075349745362,0.0,0.0
70.93333333333334,-0.2456,-0.2456,-11.83074343562636,-0.0,-1.034055446023322,0.0,0.0
70.96666666666667,-0.2311,-0.2311,-10.737831493570283,-0.0,-1.0068415131762887,0.0,0.0
71.0,-0.2167,-0.2167,-9.696225654269782,-0.0,-0.9797791765264526,0.0,0.0
71.03333333333333,-0.2022,-0.2022,-8.690289224607142,-0.0,-0.95290209728286,0.0,0.0
71.06666666666666,-0.1878,-0.1878,-7.732708050086785,-0.0,-0.9262194163374915,0.0,0.0
71.1,-0.1733,-0.1733,-6.8089598642937545,-0.0,-0.8997590945014629,0.0,0.0
71.13333333333333,-0.1589,-0.1589,-5.930559654515747,-0.0,-0.8735267359750416,0.0,0.0
71.16666666666667,-0.1444,-0.1444,-5.084060980559698,-0.0,-0.8475453984061169,0.0,0.0
71.2,-0.13,-0.13,-4.2799018845139045,-0.0,-0.8218177850894054,0.0,0.0
71.23333333333333,-0.1156,-0.1156,-3.510887009748302,-0.0,-0.7963627354980242,0.0,0.0
71.26666666666667,-0.1011,-0.1011,-2.7708060180828085,-0.0,-0.7711883025090452,0.0,0.0
71.3,-0.0867,-0.0867,-2.0686497051206487,-0.0,-0.7462938427382408,0.0,0.0
71.33333333333333,-0.0722,-0.0722,-1.3934523125773808,-0.0,-0.7216929852677731,0.0,0.0
71.36666666666666,-0.0578,-0.0578,-0.7533423968660742,-0.0,-0.6973833506680569,0.0,0.0
71.4,-0.0433,-0.0433,-0.13825489743925345,-0.0,-0.6733756745297732,0.0,0.0
71.43333333333334,-0.0289,-0.0289,0.4444670975707936,-0.0,-0.6496661843348418,0.0,0.0
71.46666666666667,-0.0144,-0.0144,1.0040432312880938,-0.0,-0.6262631354843708,0.0,0.0
71.5,0.0,0.0,0.0,-0.0,-0.6031616499028594,0.0,0.0
71.53333333333333,0.0,0.0,0.0,-0.0,-0.5826456141331122,0.0,0.0
71.56666666666666,0.0,0.0,0.0,-0.0,-0.5630833228567111,0.0,0.0
71.6,0.0,0.0,0.0,-0.0,-0.5444138633688322,0.0,0.0
71.63333333333333,0.0,0.0,0.0,-0.0,-0.5265813768372152,0.0,0.0
71.66666666666667,0.0,0.0,0.0,-0.0,-0.5095345444578738,0.0,0.0
71.7,0.0,0.0,0.0,-0.0,-0.4932261350636196,0.0,0.0
71.73333333333333,0.0,0.0,0.0,-0.0,-0.47761260577873144,0.0,0.0
71.76666666666667,0.0,0.0,0.0,-0.0,-0.46265374860221625,0.0,0.0
71.8,0.0,0.0,0.0,-0.0,-0.4483123768730131,0.0,0.0
71.83333333333333,0.0,0.0,0.0,-0.0,-0.43455404646347556,0.0,0.0
71.86666666666666,0.0,0.0,0.0,-0.0,-0.421346807294778,0.0,0.0
71.9,0.0,0.0,0.0,-0.0,-0.40866098139546225,0.0,0.0
71.93333333333334,0.0,0.0,0.0,-0.0,-0.39646896425311573,0.0,0.0
71.96666666666667,0.0,0.0,0.0,-0.0,-0.38474504665613934,0.0,0.0
72.0,0.0,0.0,0.0,-0.0,-0.3734652546015404,0.0,0.0
72.03333333333333,0.0,0.0,0.0,-0.0,-0.36260720516698175,0.0,0.0
72.06666666666666,0.0,0.0,0.0,-0.0,-0.3521499765201922,0.0,0.0
72.1,0.0,0.0,0.0,-0.0,-0.3420739904739257,0.0,0.0
72.13333333333333,0.0,0.0,0.0,-0.0,-0.33236090619624803,0.0,0.0
72.16666666666667,0.0,0.0,0.0,-0.0,-0.32299352385924524,0.0,0.0
72.2,0.0,0.0,0.0,-0.0,-0.31395569715863103,0.0,0.0
72.23333333333333,0.0,0.0,0.0,-0.0,-0.30523225376579294,0.0,0.0
72.26666666666667,0.0,0.0,0.0,-0.0,-0.2968089228855897,0.0,0.0
72.3,0.0,0.0,0.0,-0.0,-0.28867226919022543,0.0,0.0
72.33333333333333,0.0,0.0,0.0,-0.0,-0.28080963248391944,0.0,0.0
72.36666666666666,0.0,0.0,0.0,-0.0,-0.2732090725266571,0.0,0.0
72.4,0.0,0.0,0.0,-0.0,-0.2658593185095725,0.0,0.0
72.43333333333334,0.0,0.0,0.0,-0.0,-0.25874972273076435,0.0,0.0
72.46666666666667,0.0,0.0,0.0,-0.0,-0.2518702180696774,0.0,0.0
72.5,0.0,0.0,0.0,-0.0,-0.2452112789015281,0.0,0.0
72.53333333333333,0.0,0.0,0.0,-0.0,-0.2387638851314088,0.0,0.0
72.56666666666666,0.0,0.0,0.0,-0.0,-0.23251948906135278,0.0,0.0
72.6,0.0,0.0,0.0,-0.0,-0.2264699848333653,0.0,0.0
72.63333333333333,0.0,0.0,0.0,-0.0,-0.22060768021772784,0.0,0.0
72.66666666666667,0.0,0.0,0.0,-0.0,-0.2149252705391935,0.0,0.0
72.7,0.0,0.0,0.0,-0.0,-0.20941581455438674,0.0,0.0
72.73333333333333,0.0,0.0,0.0,-0.0,-0.20407271211211958,0.0,0.0
72.76666666666667,0.0,0.0,0.0,-0.0,-0.19888968344472208,0.0,0.0
72.8,0.0,0.0,0.0,-0.0,-0.19386074995309552,0.0,0.0
72.83333333333333,0.0,0.0,0.0,-0.0,-0.1889802163612469,0.0,0.0
72.86666666666666,0.0,0.0,0.0,-0.0,-0.1842426541277328,0.0,0.0
72.9,0.0,0.0,0.0,-0.0,-0.17964288601189285,0.0,0.0
72.93333333333334,0.0,0.0,0.0,-0.0,-0.17517597170212496,0.0,0.0
72.96666666666667,0.0,0.0,0.0,-0.0,-0.17083719442187037,0.0,0.0
73.0,0.0,0.0,0.0,-0.0,-0.1666220484365428,0.0,0.0
73.03333333333333,0.0,0.0,0.0,-0.0,-0.1625262273914471,0.0,0.0
73.06666666666666,0.0,0.0,0.0,-0.0,-0.15854561341687165,0.0,0.0
73.1,0.0,0.0,0.0,-0.0,-0.15467626694207787,0.0,0.0
73.13333333333333,0.0,0.0,0.0,-0.0,-0.1509144171649145,0.0,0.0
73.16666666666667,0.0,0.0,0.0,-0.0,-0.14725645312831065,0.0,0.0
73.2,0.0,0.0,0.0,-0.0,-0.14369891535899887,0.0,0.0
73.23333333333333,0.0,0.0,0.0,-0.0,-0.14023848802753475,0.0,0.0
73.26666666666667,0.0,0.0,0.0,-0.0,-0.13687199159204946,0.0,0.0
73.3,0.0,0.0,0.0,-0.0,-0.1335963758912332,0.0,0.0
73.33333333333333,0.0,0.0,0.0,-0.0,-0.13040871365483134,0.0,0.0
73.36666666666666,0.0,0.0,0.0,-0.0,-0.12730619440246843,0.0,0.0
73.4,0.0,0.0,0.0,-0.0,-0.12428611870392299,0.0,0.0
73.43333333333334,0.0,0.0,0.0,-0.0,-0.12134589277608168,0.0,0.0
73.46666666666667,0.0,0.0,0.0,-0.0,-0.11848302339372176,0.0,0.0
73.5,0.0,0.0,0.0,-0.0,-0.11569511309302646,0.0,0.0
73.53333333333333,0.0,0.0,0.0,-0.0,-0.11297985564834288,0.0,0.0
73.56666666666666,0.0,0.0,0.0,-0.0,-0.11033503180416064,0.0,0.0
73.6,0.0,0.0,0.0,-0.0,-0.1077585052456355,0.0,0.0
73.63333333333333,0.0,0.0,0.0,-0.0,-0.10524821879221566,0.0,0.0
73.66666666666667,0.0,0.0,0.0,-0.0,-0.10280219080006017,0.0,0.0
73.7,0.0,0.0,0.0,-0.0,-0.1004185117599787,0.0,0.0
73.73333333333333,0.0,0.0,0.0,-0.0,-0.09809534107857693,0.0,0.0
73.76666666666667,0.0,0.0,0.0,-0.0,-0.0958309040311705,0.0,0.0
73.8,0.0,0.0,0.0,-0.0,-0.09362348887583967,0.0,0.0
73.83333333333333,0.0,0.0,0.0,-0.0,-0.09147144411874093,0.0,0.0
73.86666666666666,0.0,0.0,0.0,-0.0,-0.08937317592147975,0.0,0.0
73.9,0.0,0.0,0.0,-0.0,-0.08732714564198114,0.0,0.0
73.93333333333334,0.0,0.0,0.0,-0.0,-0.08533186750088047,0.0,0.0
73.96666666666667,0.0,0.0,0.0,-0.0,-0.0833859063659968,0.0,0.0
74.0,0.0,0.0,0.0,-0.0,-0.08148787564795083,0.0,0.0
74.03333333333333,0.0,0.0,0.0,-0.0,-0.0796364353004515,0.0,0.0
74.06666666666666,0.0,0.0,0.0,-0.0,-0.07783028991920318,0.0,0.0
74.1,0.0,0.0,0.0,-0.0,-0.07606818693378176,0.0,0.0
74.13333333333333,0.0,0.0,0.0,-0.0,-0.07434891488719504,0.0,0.0
74.16666666666667,0.0,0.0,0.0,-0.0,-0.07267130179818374,0.0,0.0
74.2,0.0,0.0,0.0,-0.0,-0.07103421360163542,0.0,0.0
74.23333333333333,0.0,0.0,0.0,-0.0,-0.06943655266277757,0.0,0.0
74.26666666666667,0.0,0.0,0.0,-0.0,-0.0678772563610885,0.0,0.0
74.3,0.0,0.0,0.0,-0.0,-0.06635529574011886,0.0,0.0
74.33333333333333,0.0,0.0,0.0,-0.0,-0.06486967421965215,0.0,0.0
74.36666666666666,0.0,0.0,0.0,-0.0,-0.06341942636685267,0.0,0.0
74.4,0.0,0.0,0.0,-0.0,-0.06200361672325377,0.0,0.0
74.43333333333334,0.0,0.0,0.0,-0.0,-0.06062133868462968,0.0,0.0
74.46666666666667,0.0,0.0,0.0,-0.0,-0.05927171343097268,0.0,0.0
74.5,0.0,0.0,0.0,-0.0,-0.05795388890396234,0.0,0.0
74.53333333333333,0.0,0.0,0.0,-0.0,-0.0566670388294691,0.0,0.0
74.56666666666666,0.0,0.0,0.0,-0.0,-0.05541036178277858,0.0,0.0
74.6,0.0,0.0,0.0,-0.0,-0.05418308029435824,0.0,0.0
74.63333333333333,0.0,0.0,0.0,-0.0,-0.052984439994114285,0.0,0.0
74.66666666666667,0.0,0.0,0.0,-0.0,-0.05181370879220482,0.0,0.0
74.7,0.0,0.0,0.0,-0.0,-0.05067017609458571,0.0,0.0
74.73333333333333,0.0,0.0,0.0,-0.0,-0.049553152051569085,0.0,0.0
74.76666666666667,0.0,0.0,0.0,-0.0,-0.048461966837771445,0.0,0.0
74.8,0.0,0.0,0.0,-0.0,-0.04739596996191893,0.0,0.0
74.83333333333333,0.0,0.0,0.0,-0.0,-0.0463545296050627,0.0,0.0
74.86666666666666,0.0,0.0,0.0,-0.0,-0.045337031985836995,0.0,0.0
74.9,0.0,0.0,0.0,-0.0,-0.044342880751467556,0.0,0.0
74.93333333333334,0.0,0.0,0.0,-0.0,-0.04337149639330837,0.0,0.0
74.96666666666667,0.0,0.0,0.0,-0.0,-0.04242231568575076,0.0,0.0
75.0,0.0,0.0,0.0,-0.0,-0.04149479114741092,0.0,0.0
75.03333333333333,0.0122,-0.0122,1.9913120954901093,-0.2623578689417112,-0.040588390523560475,0.0,0.0
75.06666666666666,0.0244,-0.0244,1.9102445174400757,-0.37388184132743946,-0.03670861693053914,-8.21005830290918e-06,-0.008564373185802358
75.1,0.0367,-0.0367,1.8321209622750427,-0.49296632124425516,-0.03303827514006225,-3.080099296304294e-05,-0.019066755372045364
75.13333333333333,0.0489,-0.0489,1.7586817089201234,-0.6180065151024254,-0.029567607099779344,-6.595813054067432e-05,-0.031346234126917547
75.16666666666667,0.0611,-0.0611,1.6897509975799792,-0.7502786233635765,-0.02628453927030345,-0.00011116642943336029,-0.045210357841754215
75.2,0.0733,-0.0733,1.6258084174546332,-0.8901230613702256,-0.023177604628245717,-0.0001634844590980444,-0.06053523693507929
75.23333333333333,0.0856,-0.0856,1.5668800721251346,-1.0391289428305575,-0.020234935047632175,-0.00021977943465285768,-0.07722123353570073
75.26666666666667,0.0978,-0.0978,1.514407464956832,-1.1952227001530646,-0.017444945730804073,-0.00027688447109178665,-0.09522840360374903
75.3,0.11,-0.11,1.4683635521300848,-1.3599310368003024,-0.014794195446778052,-0.00033165368407179607,-0.11444524152612322
75.33333333333333,0.1222,-0.1222,1.4292149817469486,-1.5336019950629725,-0.0122696327183855,-0.00038100470951524067,-0.1348204840539675
75.36666666666666,0.1344,-0.1344,1.3974162184403074,-1.7165819542994498,-0.009857842380517247,-0.0004219678335610912,-0.15631222504468834
75.4,0.1467,-0.1467,1.3732423270210679,-1.9108338278633856,-0.007545070641614801,-0.0004516856828982262,-0.17888574257727846
75.43333333333334,0.1589,-0.1589,1.3575079344262022,-2.113539600793165,-0.005317501831726525,-0.0004674057614263656,-0.20256354189174433
75.46666666666667,0.1711,-0.1711,1.3503790639396627,-2.326570161206984,-0.003160449155428015,-0.000466431894053624,-0.22725876643628465
75.5,0.1833,-0.1833,1.3522235628166266,-2.550248835989311,-0.0010593513053347267,-0.0004460856641822962,-0.2529504730312655
75.53333333333333,0.1956,-0.1956,1.363509238770229,-2.786858298052208,0.0010005236647235476,-0.0004036754819223185,-0.27961895736408743
75.56666666666666,0.2078,-0.2078,1.384357330094402,-3.032854663416429,0.003034052056405251,-0.00033644128313814085,-0.3073073663330925
75.6,0.22,-0.22,1.4150860803200338,-3.29040390810649,0.005055723869660607,-0.00024150212823661373,-0.3359211121403511
75.63333333333333,0.2322,-0.2322,1.4559202170542438,-3.5597782910478286,0.007080111017696714,-0.00011581411929596343,-0.3654428977766442
75.66666666666667,0.2444,-0.2444,1.507041489581817,-3.8412329011899793,0.009121714328253,4.388516003322936e-05,-0.3958538622675212
75.7,0.2567,-0.2567,1.569134231196334,-4.137463392665479,0.011194879309075203,0.00024113066443971553,-0.42713341523153214
75.73333333333333,0.2689,-0.2689,1.6412786473454677,-4.443870006941051,0.013314531859938764,0.00047981499597886054,-0.4593358748471127
75.76666666666667,0.2811,-0.2811,1.7239772100508812,-4.763003540757807,0.015493726298519228,0.0007642026352518629,-0.492342180553035
75.8,0.2933,-0.2933,1.817221007698656,-5.095033407751174,0.017745798047420134,0.001098939090663765,-0.5261304872647115
75.83333333333333,0.3056,-0.3056,1.9218445704912561,-5.442986399094275,0.02008355724652836,0.0014891206679047788,-0.5606762057973307
75.86666666666666,0.3178,-0.3178,2.036037206852706,-5.8013228406145085,0.02252053223651315,0.0019403939995603816,-0.5960410116961643
75.9,0.33,-0.33,2.1604485882722493,-6.172907126788173,0.02506693805662335,0.002458900388196989,-0.6320838083329029
75.93333333333334,0.3422,-0.3422,2.2948727508427247,-6.557799110479236,0.027733412582814206,0.00305122885599352,-0.6687794563629081
75.96666666666667,0.3544,-0.3544,2.4390576102351726,-6.956028232809924,0.030529675574010283,0.0037244918218107166,-0.7060996910848765
76.0,0.3667,-0.3667,2.594004928339894,-7.371021005760703,0.03346443323446269,0.004486318120349428,-0.7440136990925094
76.03333333333333,0.3789,-0.3789,2.756856018849758,-7.7959948698155515,0.03654722939873567,0.005344966634020729,-0.7825921901500806
76.06666666666666,0.3911,-0.3911,2.928457757823237,-8.23420136911172,0.039782574765896736,0.0063091326514098664,-0.8216665628971347
76.1,0.4033,-0.4033,3.108402146418893,-8.685538928058623,0.043175588822468705,0.007387799938591389,-0.8612098340578236
76.13333333333333,0.4156,-0.4156,3.2978232732464825,-9.153730848242127,0.04673004013231818,0.008590331356662595,-0.9011916093121515
76.16666666666667,0.4278,-0.4278,3.4931765982986036,-9.630992184507935,0.05045062552621001,0.009926600743580108,-0.9416937424464865
76.2,0.44,-0.44,3.69548998316278,-10.120870177057238,0.05433587404308193,0.011406650877885083,-0.9825297702920891
76.23333333333333,0.4522,-0.4522,3.904269734497394,-10.623123387775493,0.05838512988779678,0.013040452550558045,-1.0236752533421716
76.26666666666667,0.4644,-0.4644,4.119014713544001,-11.137475047258661,0.06259618561358475,0.014838029756714067,-1.0651013835689085
76.3,0.4767,-0.4767,4.3410485974705075,-11.66797351215411,0.06696526370417141,0.01680934290502785,-1.1067763154129457
76.33333333333333,0.4889,-0.4889,4.5662601011352635,-12.205643228862684,0.07148972353167168,0.018964473535606787,-1.148793199541935
76.36666666666666,0.5011,-0.5011,4.795946381242867,-12.75436734281441,0.07615986610242716,0.02131306674072574,-1.1909445217479098
76.4,0.5133,-0.5133,5.029638675645124,-13.313729667999453,0.08096724182270355,0.023863989792519857,-1.2332098378422887
76.43333333333334,0.5256,-0.5256,5.268850219875965,-13.88798969971511,0.08590192275582771,0.026625556641135698,-1.2755630190742067
76.46666666666667,0.5378,-0.5378,5.509273487231692,-14.467323920334326,0.09095545562143442,0.029605788620081758,-1.3181091596302084
76.5,0.55,-0.55,5.752459987258835,-15.055845356871117,0.09611214653248303,0.03281167528471319,-1.3606294390647495
76.53333333333333,0.55,-0.55,5.752459987258835,-15.055845356871117,0.10135811528955788,0.0362487878024079,-1.4031092790939201
76.56666666666666,0.55,-0.55,5.752459987258835,-15.055845356871117,0.10631918493865096,0.03986197440450349,-1.4286152995467694
76.6,0.55,-0.55,5.752459987258835,-15.055845356871117,0.11100477784419639,0.043562333689906516,-1.443905060788606
76.63333333333333,0.55,-0.55,5.752459987258835,-15.055845356871117,0.11542433719865541,0.047288840436414924,-1.4531020655301283
76.66666666666667,0.55,-0.55,5.752459987258835,-15.055845356871117,0.11958728642323829,0.050999346172835976,-1.4586857048450923
76.7,0.55,-0.55,5.752459987258835,-15.055845356871117,0.12350301327847624,0.0546643783428529,-1.4621336561617255
76.73333333333333,0.55,-0.55,5.752459987258835,-15.055845356871117,0.12718087176090445,0.05826300303508726,-1.464321743514639
76.76666666666667,0.55,-0.55,5.752459987258835,-15.055845356871117,0.13063018709247656,0.06178011240968387,-1.4657671417617644
76.8,0.55,-0.55,5.752459987258835,-15.055845356871117,0.1338602551142945,0.06520465966391423,-1.4667743590180757
76.83333333333333,0.55,-0.55,5.752459987258835,-15.055845356871117,0.13688033340362965,0.06852851008514603,-1.4675221927797555
76.86666666666666,0.55,-0.55,5.752459987258835,-15.055845356871117,0.13969962488436624,0.07174568713179717,-1.468115293000137
76.9,0.55,-0.55,5.752459987258835,-15.055845356871117,0.1423272560787165,0.07485186976207091,-1.4686146551647437
76.93333333333334,0.55,-0.55,5.752459987258835,-15.055845356871117,0.14477225234298188,0.07784404902618222,-1.4690556227331992
